,username,post_url,caption,likes,comments,timestamp
141,_game_o_f_thrones_,CacWCrwBSsc,"😂❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",237,1,2022-02-26 13:55:23
142,_game_o_f_thrones_,CaZs7FXBhdr,"😂🌚
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",225,4,2022-02-25 13:15:17
143,_game_o_f_thrones_,CaUkLRLh_D9,"Hold the door 💔💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",198,4,2022-02-23 13:22:59
144,_game_o_f_thrones_,CaSAQAThSBc,"😂😂🤣
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",94,0,2022-02-22 13:30:14
145,_game_o_f_thrones_,CaPd_XdhSB1,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",152,1,2022-02-21 13:52:23
146,_game_o_f_thrones_,CaM9VeMhKx6,"♥️👑♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",227,0,2022-02-20 14:28:34
147,_game_o_f_thrones_,CaFJ1dZBRE3,"👑🔥🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",119,1,2022-02-17 13:44:27
148,_game_o_f_thrones_,CaChTToB0HC,"🕺💃
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",242,1,2022-02-16 13:11:32
149,_game_o_f_thrones_,CZ_7kR7BA2N,"🔥🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",257,0,2022-02-15 13:03:46
150,_game_o_f_thrones_,CZ6xA7aBSxY,"Dragon 🐲🐉🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",212,4,2022-02-13 12:55:35
151,_game_o_f_thrones_,CZ1lEJdh4WM,"🍷🍾
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",197,0,2022-02-11 12:34:23
152,_game_o_f_thrones_,CZwcvV-BA_D,"Dracarys 🔥🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",228,0,2022-02-09 12:45:24
153,_game_o_f_thrones_,CZrViVaBaj0,"🐲🔥🐲🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",140,0,2022-02-07 13:07:32
154,_game_o_f_thrones_,CZovdcapjT7,"battle of bastards ⚔️👑⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",199,3,2022-02-06 12:55:28
155,_game_o_f_thrones_,CZmRYJ7Jbdv,"🙊🙊
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",122,0,2022-02-05 13:54:19
156,_game_o_f_thrones_,CZjlWR9plco,"😂🤣🤣
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",203,6,2022-02-04 12:50:25
157,_game_o_f_thrones_,CZhEadbBDj8,"😂😂☠️☠️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",232,1,2022-02-03 13:23:50
158,_game_o_f_thrones_,CZecf_iAtzr,"It's Emilia Clarke ♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",214,1,2022-02-02 12:57:27
159,_game_o_f_thrones_,CZb3X5QleNt,"The iron throne ⚔️🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",187,1,2022-02-01 12:54:09
160,_game_o_f_thrones_,CZZT8K_lguZ,"Yeah 🔥♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",181,1,2022-01-31 13:05:45
161,_game_o_f_thrones_,CZW2QrJMGsd,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",277,0,2022-01-30 14:08:34
162,_game_o_f_thrones_,CZRgeswFFVH,"♥️🔥♥️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",151,1,2022-01-28 12:21:33
163,_game_o_f_thrones_,CZO9S_BJc0n,"♥️💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",108,0,2022-01-27 12:35:50
164,_game_o_f_thrones_,CZMVmxTP4IV,"Mother of dragon 🐲🔥👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",337,2,2022-01-26 12:10:45
165,_game_o_f_thrones_,CZJ34OQrMKf,"House stark 🐺⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",267,1,2022-01-25 13:12:51
166,_game_o_f_thrones_,CZExo2vPesC,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",124,0,2022-01-23 13:41:02
167,_game_o_f_thrones_,CZCGcoVsXN0,"🤣🤣
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",165,1,2022-01-22 12:45:08
168,_game_o_f_thrones_,CY_iAUjPIxi,"😂😂🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",157,1,2022-01-21 12:48:13
169,_game_o_f_thrones_,CY84WYeAiE1,"❤️⚔️❄️🐺🐲
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",244,0,2022-01-20 12:06:09
170,_game_o_f_thrones_,CY6YejJP_Pm,"🤣🤣🤣😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",118,0,2022-01-19 12:49:26
171,_game_o_f_thrones_,CY38u_dvFNz,"Peter Dinklage👑⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",259,3,2022-01-18 14:08:37
172,_game_o_f_thrones_,CY1UU9ive_N,"👑❤️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",154,0,2022-01-17 13:36:41
173,_game_o_f_thrones_,CYytbd7vfr0,"😓😞
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",199,2,2022-01-16 13:17:55
174,_game_o_f_thrones_,CYwAQh9lJpj,"Dragon queen and Arya stark 🐺🐲👑⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",183,1,2022-01-15 12:05:05
175,_game_o_f_thrones_,CYtknACPcZh,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",116,0,2022-01-14 13:24:39
176,_game_o_f_thrones_,CYq312pA_OK,"Queen in the north 👑❄️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",193,0,2022-01-13 12:15:11
177,_game_o_f_thrones_,CYoeRZrv7ut,"Which one do you prefer ❄️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",122,0,2022-01-12 13:53:04
178,_game_o_f_thrones_,CYl0ayYvVGw,"Margaery Tyrell ❤️🥵
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",220,4,2022-01-11 13:10:05
179,_game_o_f_thrones_,CYjRYvJs_9d,"Jon snow ⚔️❄️ 👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",185,2,2022-01-10 13:24:16
180,_game_o_f_thrones_,CYghRabvlU3,"😭😭🤣
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",303,1,2022-01-09 11:45:22
181,_game_o_f_thrones_,CYWUebxtVou,"🕺👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",65,1,2022-01-05 12:41:29
182,_game_o_f_thrones_,CYT0-f5MHdh,"⚔️👑🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",154,0,2022-01-04 13:27:52
183,_game_o_f_thrones_,CYRQGzKPhPG,What you think? 🤔🤔,167,0,2022-01-03 13:26:45
184,_game_o_f_thrones_,CYOgW8gvh8V,"A good world 🌍👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",163,1,2022-01-02 11:51:31
185,_game_o_f_thrones_,CYMFQf0DuuP,"She is 🔥👑⚔️🥵
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",191,0,2022-01-01 13:16:17
186,_game_o_f_thrones_,CYJc0VtNVoU,"khaleesi of a dothraki👑🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",192,1,2021-12-31 12:44:16
187,_game_o_f_thrones_,CYETGIPP8yo,"⚔️❄️🎻
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",186,1,2021-12-29 12:43:16
188,_game_o_f_thrones_,CYByfmYrPqB,"When Jon killed a white Walker⚔️❄️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",184,1,2021-12-28 13:20:13
189,_game_o_f_thrones_,CX_Islitmwe,"♥️🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",146,0,2021-12-27 12:35:51
190,_game_o_f_thrones_,CX8iB4pvCFM,"Jon snow ⚔️👑🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",306,3,2021-12-26 12:19:46
191,_game_o_f_thrones_,CX57MDiLPj6,"🐲🔥👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",309,2,2021-12-25 12:01:49
192,_game_o_f_thrones_,CX3Xp0btGtG,"I demand a trial by combat ⚔️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",204,0,2021-12-24 12:12:47
193,_game_o_f_thrones_,CX03y_Ysyzm,"I am Arya stark🐺❄️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",323,4,2021-12-23 12:56:19
194,_game_o_f_thrones_,CXyTybfsO0Z,"I am Daenerys Stormborn, of House Targaryen, of the blood of Old Valyria🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",335,4,2021-12-22 13:02:48
195,_game_o_f_thrones_,CXvqeUDLuyf,"Joffrey 😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",231,2,2021-12-21 12:23:19
196,_game_o_f_thrones_,CXtE0N0M0SK,"Sansa 👑❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",178,1,2021-12-20 12:15:26
197,_game_o_f_thrones_,CXq5QxILgKX,"Your family ⚔️💀
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",248,3,2021-12-19 15:56:43
198,_game_o_f_thrones_,CXn38NAs27Y,"Who said anything about him ⚔️♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",214,0,2021-12-18 11:47:27
199,_game_o_f_thrones_,CXlckEGDYt_,"♥️👑♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",248,2,2021-12-17 13:09:26
200,_game_o_f_thrones_,CXdpJt2pEmk,"❤️😍❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",258,0,2021-12-14 12:25:52
201,_game_o_f_thrones_,CXbBjesvJgg,"It's a trap ⚔️💀
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",233,4,2021-12-13 12:00:37
202,_game_o_f_thrones_,CXYtJU_PkWT,"😍♥️♥️😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",194,2,2021-12-12 14:24:12
203,_game_o_f_thrones_,CXTWTo1jP7D,"Arya and jon ❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",428,1,2021-12-10 12:28:32
204,_game_o_f_thrones_,CXRWXknPlgs,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",274,3,2021-12-09 17:50:05
205,_game_o_f_thrones_,CXOLgBFvmw4,"🔥❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",94,1,2021-12-08 12:20:08
206,_game_o_f_thrones_,CXJFzYfs9gP,"Bring me his head ⚔️💀
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",206,3,2021-12-06 12:52:13
207,_game_o_f_thrones_,CXGbgHvNgkm,"Look at that ❄️❄️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",346,4,2021-12-05 12:03:50
208,_game_o_f_thrones_,CXD-h5esNB1,"🙂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",408,8,2021-12-04 13:12:02
209,_game_o_f_thrones_,CXBTn8HPpSS,"😂😂😎
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",255,1,2021-12-03 12:18:15
210,_game_o_f_thrones_,CW-wj4utOMi,"💀🥶
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",254,0,2021-12-02 12:33:35
211,_game_o_f_thrones_,CW8TmPZMOIo,"Fire and blood 🔥🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",131,0,2021-12-01 13:42:50
212,_game_o_f_thrones_,CW5rp-bvSvM,"You're going to die 👑🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",201,1,2021-11-30 13:15:17
213,_game_o_f_thrones_,CWx7kKXvNnJ,"Tyrion 😂😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",218,0,2021-11-27 13:00:07
214,_game_o_f_thrones_,CWqNgmbLgdI,"And now i slapped a king 😂👑
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",319,1,2021-11-24 13:02:50
215,_game_o_f_thrones_,CWnnvbaLjg0,"House stark ❤️⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",259,0,2021-11-23 12:54:22
216,_game_o_f_thrones_,CWf7WC-sK4e,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",243,0,2021-11-20 13:11:09
217,_game_o_f_thrones_,CWYMjDKtq-X,"Arya ❤️😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1072,3,2021-11-17 13:07:53
218,_game_o_f_thrones_,CWVkIZEpsAI,"Who said anything about ""him"" ♥️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",749,2,2021-11-16 12:36:21
219,_game_o_f_thrones_,CWTFGcRl0RG,"⚔️💀

#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1169,3,2021-11-15 13:26:52
220,_game_o_f_thrones_,CWN6Ap5sxTJ,"Arya 🏹
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",442,2,2021-11-13 13:14:26
221,_game_o_f_thrones_,CWIyV_JpJ30,"Your favourite villain? ⚔️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",405,14,2021-11-11 13:31:06
222,_game_o_f_thrones_,CWDn61uvHOa,"😍😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",4956,9,2021-11-09 13:23:10
223,_game_o_f_thrones_,CV74gScr24C,Not today 🔥🔥,3814,7,2021-11-06 13:14:08
224,_game_o_f_thrones_,CV0JPc_v9JG,"😂😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1605,12,2021-11-03 13:06:00
225,_game_o_f_thrones_,CVxirOSPU3w,"Saddest death's 💔💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1524,10,2021-11-02 12:51:02
226,_game_o_f_thrones_,CVsbJWfPY62,"Who is your favourite ❤️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1349,17,2021-10-31 13:08:32
227,_game_o_f_thrones_,CVp0qszPLWY,"😂😂
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",4630,37,2021-10-30 12:54:04
228,_game_o_f_thrones_,CVnUBVFgckt,"No one ❤️🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1589,6,2021-10-29 13:31:03
229,_game_o_f_thrones_,CVkmlBUP1oH,"Make your choice ⚔️❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",322,7,2021-10-28 12:14:31
230,_game_o_f_thrones_,CVfgGXrPAvF,"Both are back together ⚔️😍😍
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",605,3,2021-10-26 12:41:42
231,_game_o_f_thrones_,CVc5ZZXpuXJ,"😂😂🤣🤣
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",3629,12,2021-10-25 12:25:01
232,_game_o_f_thrones_,CVaXCooJdmG,"AEGON TARGARYEN 🔥⚔️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",4021,10,2021-10-24 12:47:17
233,_game_o_f_thrones_,CVXs_1XptHt,"😂😂❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",5602,22,2021-10-23 12:00:37
234,_game_o_f_thrones_,CVVIFjKpWqh,"I LOVE YOU ❤️💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1135,4,2021-10-22 12:00:00
235,_game_o_f_thrones_,CVSkOgrpoNH,"Sansa ❤️❄️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",4517,2,2021-10-21 12:08:03
236,_game_o_f_thrones_,CVQCccLppV5,"Daenerys Targaryen❤️🔥🔥
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",419,0,2021-10-20 12:35:18
237,_game_o_f_thrones_,CVNY1vJp2ft,"This scene 😍❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",587,4,2021-10-19 11:52:06
238,_game_o_f_thrones_,CVK0GXOJ_AT,"😂😂💔
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",6130,11,2021-10-18 11:52:37
239,_game_o_f_thrones_,CVIO_SFJbzP,"💔❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1254,2,2021-10-17 11:50:12
240,_game_o_f_thrones_,CVFtUeipvt5,"❤️
#followformore👇👇
@_game_o_f_thrones_
@_game_o_f_thrones_
@_game_o_f_thrones_
.
.
#gameofthrones #got #daenerystargaryen #jonsnow #emiliaclarke",1070,1,2021-10-16 12:17:25
